[Gene ID]	[source_id]	[Genomic Location (Gene)]	[Product Description]	
CNAG_00279	CNAG_00279-t26_1	CP003820.1:722,111..723,418(+)	hypothetical protein	
CNAG_00280	CNAG_00280-t26_1	CP003820.1:723,885..725,203(+)	complement component 1 Q subcomponent-binding protein, mitochondrial	
CNAG_00283	CNAG_00283-t26_1	CP003820.1:730,768..732,668(-)	hypothetical protein	
CNAG_00284	CNAG_00284-t26_1	CP003820.1:732,808..735,398(+)	efflux protein EncT, efflux protein EncT, variant	
CNAG_00284	CNAG_00284-t26_2	CP003820.1:732,808..735,398(+)	efflux protein EncT, efflux protein EncT, variant	
CNAG_00285	CNAG_00285-t26_1	CP003820.1:735,217..740,601(-)	hypothetical protein	
CNAG_00286	CNAG_00286-t26_1	CP003820.1:741,448..743,803(-)	putative nuclear polyadenylated mRNA-binding protein	
CNAG_00287	CNAG_00287-t26_1	CP003820.1:744,037..745,774(+)	cytoplasmic protein	
CNAG_00288	CNAG_00288-t26_1	CP003820.1:745,809..746,977(+)	oligoribonuclease	
CNAG_00289	CNAG_00289-t26_1	CP003820.1:746,860..748,135(-)	hypothetical protein	
CNAG_00290	CNAG_00290-t26_1	CP003820.1:748,325..750,335(+)	aminopeptidase	
CNAG_00291	CNAG_00291-t26_1	CP003820.1:750,593..752,610(+)	hypothetical protein	
CNAG_00292	CNAG_00292-t26_1	CP003820.1:752,841..755,008(+)	zinc finger protein	
CNAG_00293	CNAG_00293-t26_1	CP003820.1:755,227..757,150(-)	Ras-like protein	
CNAG_00294	CNAG_00294-t26_1	CP003820.1:757,218..760,921(+)	splicing factor 45	
CNAG_00295	CNAG_00295-t26_1	CP003820.1:759,607..760,638(-)	hypothetical protein	
CNAG_00299	CNAG_00299-t26_1	CP003820.1:767,355..772,062(+)	DNA repair protein RAD5	
CNAG_00300	CNAG_00300-t26_1	CP003820.1:770,913..775,659(-)	gamma-tubulin complex component 2	
CNAG_00301	CNAG_00301-t26_1	CP003820.1:775,691..777,242(+)	hypothetical protein	
CNAG_00302	CNAG_00302-t26_1	CP003820.1:777,255..779,362(+)	hypothetical protein	
CNAG_00303	CNAG_00303-t26_1	CP003820.1:778,815..781,740(-)	high-affinity nicotinic acid transporter, high-affinity nicotinic acid transporter, variant	
CNAG_00303	CNAG_00303-t26_2	CP003820.1:778,815..781,740(-)	high-affinity nicotinic acid transporter, high-affinity nicotinic acid transporter, variant	
CNAG_00304	CNAG_00304-t26_1	CP003820.1:782,094..783,247(-)	hypothetical protein	
CNAG_00305	CNAG_00305-t26_1	CP003820.1:783,426..785,204(+)	chaperone activator, chaperone activator, variant	
CNAG_00305	CNAG_00305-t26_2	CP003820.1:783,426..785,204(+)	chaperone activator, chaperone activator, variant	
CNAG_00306	CNAG_00306-t26_1	CP003820.1:787,724..789,157(+)	hypothetical protein	
CNAG_00307	CNAG_00307-t26_1	CP003820.1:789,553..790,186(-)	hypothetical protein	
CNAG_00308	CNAG_00308-t26_1	CP003820.1:790,796..792,910(-)	gly-X carboxypeptidase	
CNAG_00309	CNAG_00309-t26_1	CP003820.1:793,054..797,066(+)	membrane protein	
CNAG_00310	CNAG_00310-t26_1	CP003820.1:797,208..799,113(+)	origin recognition complex subunit 5	
CNAG_00311	CNAG_00311-t26_1	CP003820.1:798,999..801,468(-)	3-hydroxyisobutyryl-CoA hydrolase	
CNAG_00312	CNAG_00312-t26_1	CP003820.1:801,572..803,088(+)	synaptobrevin	
CNAG_00313	CNAG_00313-t26_1	CP003820.1:803,205..806,641(+)	hypothetical protein	
CNAG_00314	CNAG_00314-t26_1	CP003820.1:805,785..808,321(-)	hypothetical protein	
CNAG_00315	CNAG_00315-t26_1	CP003820.1:809,324..810,515(+)	HHE domain-containing protein	
CNAG_00316	CNAG_00316-t26_1	CP003820.1:811,731..813,106(-)	RdgB/HAM1 family non-canonical purine NTP pyrophosphatase	
CNAG_00317	CNAG_00317-t26_1	CP003820.1:813,517..816,017(-)	hypothetical protein	
CNAG_00318	CNAG_00318-t26_1	CP003820.1:816,123..817,054(+)	arp2/3 complex 16 kda subunit	
CNAG_00319	CNAG_00319-t26_1	CP003820.1:816,933..818,237(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00319	CNAG_00319-t26_2	CP003820.1:816,933..818,237(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00320	CNAG_00320-t26_1	CP003820.1:818,408..821,142(+)	anaphase-promoting complex subunit 3	
CNAG_00321	CNAG_00321-t26_1	CP003820.1:821,246..826,135(+)	dRaptor	
CNAG_00322	CNAG_00322-t26_1	CP003820.1:826,155..827,688(-)	hypothetical protein	
CNAG_00323	CNAG_00323-t26_1	CP003820.1:828,031..828,882(-)	hypothetical protein	
CNAG_00326	CNAG_00326-t26_1	CP003820.1:833,524..835,870(+)	hypothetical protein	
CNAG_00327	CNAG_00327-t26_1	CP003820.1:836,602..837,560(-)	DASH complex subunit DAD2	
CNAG_00328	CNAG_00328-t26_1	CP003820.1:837,695..842,466(+)	DNA excision repair protein ERCC-5	
CNAG_00329	CNAG_00329-t26_1	CP003820.1:841,719..843,189(-)	NADH dehydrogenase (ubiquinone) 1 beta subcomplex 8	
CNAG_00330	CNAG_00330-t26_1	CP003820.1:843,196..847,795(+)	transcription factor TFIIIB component b''	
CNAG_00331	CNAG_00331-t26_1	CP003820.1:845,601..847,878(-)	anon-23da protein	
CNAG_00332	CNAG_00332-t26_1	CP003820.1:848,448..853,120(-)	hypothetical protein	
CNAG_00333	CNAG_00333-t26_1	CP003820.1:855,295..856,982(+)	hypothetical protein	
CNAG_00334	CNAG_00334-t26_1	CP003820.1:857,358..860,239(+)	hsp75-like protein	
CNAG_00335	CNAG_00335-t26_1	CP003820.1:859,837..861,740(-)	hypothetical protein	
CNAG_00336	CNAG_00336-t26_1	CP003820.1:862,029..864,330(-)	hypothetical protein	
CNAG_00337	CNAG_00337-t26_1	CP003820.1:864,725..868,863(+)	hypothetical protein	
CNAG_00342	CNAG_00342-t26_1	CP003820.1:874,556..877,656(-)	hypothetical protein	
CNAG_00343	CNAG_00343-t26_1	CP003820.1:877,785..879,549(-)	hypothetical protein	
CNAG_00344	CNAG_00344-t26_1	CP003820.1:880,272..883,830(+)	hypothetical protein	
CNAG_00345	CNAG_00345-t26_1	CP003820.1:883,680..885,263(-)	porphobilinogen synthase	
CNAG_00346	CNAG_00346-t26_1	CP003820.1:885,272..886,191(+)	hypothetical protein	
CNAG_00347	CNAG_00347-t26_1	CP003820.1:886,141..893,420(-)	DEAH box polypeptide 36	
CNAG_00348	CNAG_00348-t26_1	CP003820.1:891,644..893,536(+)	hypothetical protein	
CNAG_00349	CNAG_00349-t26_1	CP003820.1:893,768..895,412(+)	hypothetical protein	
CNAG_00351	CNAG_00351-t26_1	CP003820.1:897,645..898,583(+)	hypothetical protein	
CNAG_00352	CNAG_00352-t26_1	CP003820.1:898,749..900,236(+)	A1 cistron-splicing factor AAR2	
CNAG_00353	CNAG_00353-t26_1	CP003820.1:900,192..901,647(-)	3-oxo-5-alpha-steroid 4-dehydrogenase 1	
CNAG_00354	CNAG_00354-t26_1	CP003820.1:901,677..904,428(-)	vacuolar protein 8	
CNAG_00355	CNAG_00355-t26_1	CP003820.1:904,126..905,654(+)	hypothetical protein	
CNAG_00356	CNAG_00356-t26_1	CP003820.1:905,761..907,801(+)	survival factor 1	
CNAG_00357	CNAG_00357-t26_1	CP003820.1:907,952..910,046(+)	ribonuclease HI, ribonuclease HI, variant	
CNAG_00357	CNAG_00357-t26_2	CP003820.1:907,952..910,046(+)	ribonuclease HI, ribonuclease HI, variant	
CNAG_00358	CNAG_00358-t26_1	CP003820.1:908,657..911,750(-)	tRNA dimethylallyltransferase, tRNA dimethylallyltransferase, variant	
CNAG_00358	CNAG_00358-t26_2	CP003820.1:908,657..911,750(-)	tRNA dimethylallyltransferase, tRNA dimethylallyltransferase, variant	
CNAG_00359	CNAG_00359-t26_1	CP003820.1:911,900..913,360(-)	hypothetical protein	
CNAG_00360	CNAG_00360-t26_1	CP003820.1:913,805..916,166(-)	nuclear protein SNF4, nuclear protein SNF4, variant	
CNAG_00360	CNAG_00360-t26_2	CP003820.1:913,805..916,166(-)	nuclear protein SNF4, nuclear protein SNF4, variant	
CNAG_00361	CNAG_00361-t26_1	CP003820.1:916,701..918,626(-)	hypothetical protein	
CNAG_00362	CNAG_00362-t26_1	CP003820.1:918,800..921,673(-)	hypothetical protein	
CNAG_00363	CNAG_00363-t26_1	CP003820.1:922,612..928,960(+)	two-component-like sensor kinase	
CNAG_00364	CNAG_00364-t26_1	CP003820.1:928,652..930,373(-)	tRNA threonylcarbamoyladenosine biosynthesis protein	
CNAG_00365	CNAG_00365-t26_1	CP003820.1:930,480..932,739(+)	lysophospholipid acyltransferase	
CNAG_00366	CNAG_00366-t26_1	CP003820.1:932,833..935,398(+)	hypothetical protein	
CNAG_00367	CNAG_00367-t26_1	CP003820.1:935,250..936,296(-)	dynactin 5	
CNAG_00368	CNAG_00368-t26_1	CP003820.1:936,327..939,661(+)	vacuolar-sorting protein 53 long isoform	
CNAG_00369	CNAG_00369-t26_1	CP003820.1:939,571..941,446(-)	hypothetical protein	
CNAG_00370	CNAG_00370-t26_1	CP003820.1:942,060..943,230(-)	predicted ubiquitin-ribosomal 60s subunit protein L40a fusion protein	
CNAG_00371	CNAG_00371-t26_1	CP003820.1:943,410..944,756(+)	methylglutaconyl-CoA hydratase	
CNAG_00372	CNAG_00372-t26_1	CP003820.1:944,690..950,497(-)	chromatin structure-remodeling complex protein RSC7	
CNAG_00373	CNAG_00373-t26_1	CP003820.1:947,361..950,179(+)	glucan 1,3-beta-glucosidase	
CNAG_00374	CNAG_00374-t26_1	CP003820.1:951,013..953,218(+)	hypothetical protein	
CNAG_00375	CNAG_00375-t26_1	CP003820.1:953,379..956,594(-)	saga complex histone acetyltransferase	
CNAG_00376	CNAG_00376-t26_1	CP003820.1:958,473..960,118(+)	hypothetical protein	
CNAG_00377	CNAG_00377-t26_1	CP003820.1:958,883..965,653(-)	DNA topoisomerase II, DNA topoisomerase II, variant	
CNAG_00377	CNAG_00377-t26_2	CP003820.1:958,883..965,653(-)	DNA topoisomerase II, DNA topoisomerase II, variant	
CNAG_00378	CNAG_00378-t26_1	CP003820.1:967,715..970,168(+)	hypothetical protein	
CNAG_00383	CNAG_00383-t26_1	CP003820.1:1,006,714..1,012,296(+)	phospholipid-transporting ATPase	
CNAG_00384	CNAG_00384-t26_1	CP003820.1:1,011,779..1,013,866(-)	RAD51-like protein 2	
CNAG_00385	CNAG_00385-t26_1	CP003820.1:1,014,025..1,015,142(+)	20S proteasome subunit beta 3	
CNAG_00386	CNAG_00386-t26_1	CP003820.1:1,015,365..1,019,267(+)	translation initiation factor 4G	
CNAG_00387	CNAG_00387-t26_1	CP003820.1:1,019,395..1,021,953(+)	hypothetical protein	
CNAG_00388	CNAG_00388-t26_1	CP003820.1:1,021,925..1,024,858(-)	1-phosphatidylinositol-4-phosphate 5-kinase	
CNAG_00389	CNAG_00389-t26_1	CP003820.1:1,025,010..1,027,209(+)	mitochondrial protein	
CNAG_00390	CNAG_00390-t26_1	CP003820.1:1,027,925..1,031,261(+)	myotubularin	
CNAG_00391	CNAG_00391-t26_1	CP003820.1:1,030,417..1,031,712(-)	hypothetical protein	
CNAG_00392	CNAG_00392-t26_1	CP003820.1:1,031,689..1,033,565(+)	kelch repeat-containing protein, kelch repeat-containing protein, variant	
CNAG_00392	CNAG_00392-t26_2	CP003820.1:1,031,689..1,033,565(+)	kelch repeat-containing protein, kelch repeat-containing protein, variant	
CNAG_00393	CNAG_00393-t26_1	CP003820.1:1,033,576..1,036,996(-)	1,4-alpha-glucan-branching enzyme	
CNAG_00394	CNAG_00394-t26_1	CP003820.1:1,037,209..1,038,063(+)	diphthamide biosynthesis protein 3	
CNAG_00395	CNAG_00395-t26_1	CP003820.1:1,037,175..1,039,906(-)	structure-specific endonuclease subunit SLX1	
CNAG_00396	CNAG_00396-t26_1	CP003820.1:1,039,957..1,042,941(-)	protein kinase A catalytic subunit	
CNAG_00397	CNAG_00397-t26_1	CP003820.1:1,043,002..1,045,131(+)	2-oxoisovalerate dehydrogenase E1 component, beta subunit	
CNAG_00398	CNAG_00398-t26_1	CP003820.1:1,045,070..1,046,605(-)	hypothetical protein	
CNAG_00399	CNAG_00399-t26_1	CP003820.1:1,047,101..1,049,527(-)	transformer-2-beta isoform 3	
CNAG_00400	CNAG_00400-t26_1	CP003820.1:1,050,091..1,051,929(+)	secondary thiamine-phosphate synthase enzyme, secondary thiamine-phosphate synthase enzyme, variant	
CNAG_00400	CNAG_00400-t26_2	CP003820.1:1,050,091..1,051,929(+)	secondary thiamine-phosphate synthase enzyme, secondary thiamine-phosphate synthase enzyme, variant	
CNAG_00401	CNAG_00401-t26_1	CP003820.1:1,050,760..1,053,299(-)	phosphatidylinositol glycan, class U	
CNAG_00402	CNAG_00402-t26_1	CP003820.1:1,053,463..1,058,951(-)	translation initiation factor 4G	
CNAG_00403	CNAG_00403-t26_1	CP003820.1:1,059,079..1,061,370(+)	mitochondrial protein	
CNAG_00404	CNAG_00404-t26_1	CP003820.1:1,061,345..1,063,942(-)	RING zinc finger protein	
CNAG_00405	CNAG_00405-t26_1	CP003820.1:1,064,014..1,067,321(+)	ste/ste20/ysk protein kinase	
CNAG_00406	CNAG_00406-t26_1	CP003820.1:1,067,225..1,070,189(-)	hypothetical protein	
CNAG_00407	CNAG_00407-t26_1	CP003820.1:1,070,423..1,073,828(-)	glyoxal oxidase	
CNAG_00408	CNAG_00408-t26_1	CP003820.1:1,074,689..1,076,408(-)	serine/threonine-protein phosphatase catalytic subunit	
CNAG_00409	CNAG_00409-t26_1	CP003820.1:1,076,531..1,078,070(+)	hypothetical protein	
CNAG_00410	CNAG_00410-t26_1	CP003820.1:1,078,022..1,081,194(-)	hypothetical protein	
CNAG_00411	CNAG_00411-t26_1	CP003820.1:1,081,291..1,083,174(+)	nucleoporin p58/p45	
CNAG_00412	CNAG_00412-t26_1	CP003820.1:1,083,594..1,084,152(-)	hypothetical protein	
CNAG_00413	CNAG_00413-t26_1	CP003820.1:1,084,959..1,087,465(-)	putative oxidoreductase	
CNAG_00414	CNAG_00414-t26_1	CP003820.1:1,087,591..1,089,215(+)	hypothetical protein	
CNAG_00415	CNAG_00415-t26_1	CP003820.1:1,089,398..1,093,237(+)	cyclin-dependent kinase of PITSLRE subfamily	
CNAG_00416	CNAG_00416-t26_1	CP003820.1:1,091,430..1,094,307(-)	f-box/wd-repeat protein lin-23	
CNAG_00417	CNAG_00417-t26_1	CP003820.1:1,094,381..1,096,510(-)	elongation factor 1-gamma	
CNAG_00418	CNAG_00418-t26_1	CP003820.1:1,096,621..1,098,764(-)	S-adenosylmethionine synthase	
CNAG_00419	CNAG_00419-t26_1	CP003820.1:1,099,041..1,100,808(-)	DNA polymerase beta subunit	
CNAG_00420	CNAG_00420-t26_1	CP003820.1:1,101,383..1,102,414(+)	dolichyl-phosphate mannosyltransferase polypeptide 3	
CNAG_00421	CNAG_00421-t26_1	CP003820.1:1,101,940..1,103,068(-)	charged multivesicular body protein 3	
CNAG_00422	CNAG_00422-t26_1	CP003820.1:1,103,229..1,107,300(+)	hypothetical protein, hypothetical protein, variant	
CNAG_00422	CNAG_00422-t26_2	CP003820.1:1,103,229..1,107,300(+)	hypothetical protein, hypothetical protein, variant	
CNAG_00423	CNAG_00423-t26_1	CP003820.1:1,107,953..1,109,121(-)	kinetochore protein Spc24, fungi type	
CNAG_00424	CNAG_00424-t26_1	CP003820.1:1,109,281..1,112,546(+)	choline-phosphate cytidylyltransferase	
CNAG_00425	CNAG_00425-t26_1	CP003820.1:1,111,224..1,112,502(-)	hypothetical protein	
CNAG_00426	CNAG_00426-t26_1	CP003820.1:1,112,660..1,115,398(-)	UBA/TS-N domain-containing protein	
CNAG_00427	CNAG_00427-t26_1	CP003820.1:1,115,433..1,117,798(-)	type 2C protein Phosphatase	
CNAG_00428	CNAG_00428-t26_1	CP003820.1:1,117,769..1,120,721(+)	hypothetical protein	
CNAG_00429	CNAG_00429-t26_1	CP003820.1:1,119,270..1,121,604(-)	tRNA-dihydrouridine synthase 1	
CNAG_00430	CNAG_00430-t26_1	CP003820.1:1,121,659..1,122,563(+)	hypothetical protein	
CNAG_00433	CNAG_00433-t26_1	CP003820.1:1,127,053..1,130,835(-)	hypothetical protein	
CNAG_00434	CNAG_00434-t26_1	CP003820.1:1,131,020..1,132,756(-)	arginine N-methyltransferase 2	
CNAG_00435	CNAG_00435-t26_1	CP003820.1:1,132,283..1,133,995(+)	hypothetical protein	
CNAG_00436	CNAG_00436-t26_1	CP003820.1:1,133,815..1,137,035(-)	palmitoyltransferase AKR1	
CNAG_00437	CNAG_00437-t26_1	CP003820.1:1,137,226..1,138,091(-)	anaphase-promoting complex subunit 11	
CNAG_00438	CNAG_00438-t26_1	CP003820.1:1,138,182..1,140,324(+)	hypothetical protein	
CNAG_00439	CNAG_00439-t26_1	CP003820.1:1,138,192..1,143,721(-)	hypothetical protein	
CNAG_00440	CNAG_00440-t26_1	CP003820.1:1,143,872..1,145,519(+)	cyclin subunit of mediator subcomplex	
CNAG_00441	CNAG_00441-t26_1	CP003820.1:1,145,420..1,147,569(-)	inosine-5'-monophosphate dehydrogenase	
CNAG_00442	CNAG_00442-t26_1	CP003820.1:1,148,739..1,150,979(+)	cyclin	
CNAG_00443	CNAG_00443-t26_1	CP003820.1:1,151,127..1,153,261(-)	hypothetical protein	
CNAG_00444	CNAG_00444-t26_1	CP003820.1:1,153,389..1,154,429(+)	hypothetical protein	
CNAG_00445	CNAG_00445-t26_1	CP003820.1:1,155,678..1,159,896(+)	nonhistone chromosomal protein	
CNAG_00446	CNAG_00446-t26_1	CP003820.1:1,159,940..1,160,870(-)	hypothetical protein	
CNAG_00447	CNAG_00447-t26_1	CP003820.1:1,161,095..1,163,090(-)	T-complex protein 1 subunit beta	
CNAG_00448	CNAG_00448-t26_1	CP003820.1:1,163,222..1,165,097(+)	V-type H+-transporting ATPase subunit AC39	
CNAG_00449	CNAG_00449-t26_1	CP003820.1:1,165,346..1,167,913(-)	RNA-binding protein NOB1, RNA-binding protein NOB1, variant	
CNAG_00449	CNAG_00449-t26_2	CP003820.1:1,165,346..1,167,913(-)	RNA-binding protein NOB1, RNA-binding protein NOB1, variant	
CNAG_00450	CNAG_00450-t26_1	CP003820.1:1,168,108..1,169,668(+)	3-isopropylmalate dehydrogenase	
CNAG_00451	CNAG_00451-t26_1	CP003820.1:1,169,846..1,171,964(+)	cytoplasmic protein	
CNAG_00452	CNAG_00452-t26_1	CP003820.1:1,171,966..1,174,650(+)	isovaleryl-CoA dehydrogenase	
CNAG_00453	CNAG_00453-t26_1	CP003820.1:1,174,973..1,176,070(+)	mitochondrial protein	
CNAG_00454	CNAG_00454-t26_1	CP003820.1:1,176,314..1,177,299(+)	hypothetical protein	
CNAG_00455	CNAG_00455-t26_1	CP003820.1:1,177,291..1,179,748(-)	ubiquitin carboxyl-terminal hydrolase Ubp16	
CNAG_00456	CNAG_00456-t26_1	CP003820.1:1,181,337..1,183,717(+)	hypothetical protein	
CNAG_00457	CNAG_00457-t26_1	CP003820.1:1,185,061..1,187,213(+)	glutamine synthetase, glutamine synthetase, variant	
CNAG_00457	CNAG_00457-t26_2	CP003820.1:1,185,061..1,187,213(+)	glutamine synthetase, glutamine synthetase, variant	
CNAG_00458	CNAG_00458-t26_1	CP003820.1:1,187,492..1,189,764(+)	hypothetical protein, hypothetical protein, variant	
CNAG_00458	CNAG_00458-t26_2	CP003820.1:1,187,492..1,189,764(+)	hypothetical protein, hypothetical protein, variant	
CNAG_00460	CNAG_00460-t26_1	CP003820.1:1,191,236..1,193,009(-)	virulence related rotein of unknown function	
CNAG_00461	CNAG_00461-t26_1	CP003820.1:1,193,137..1,195,840(-)	protein kinase C substrate 80K-H	
CNAG_00462	CNAG_00462-t26_1	CP003820.1:1,196,222..1,199,412(+)	electron-transferring-flavoprotein dehydrogenase	
CNAG_00463	CNAG_00463-t26_1	CP003820.1:1,200,161..1,200,783(+)	hypothetical protein	
CNAG_00464	CNAG_00464-t26_1	CP003820.1:1,202,109..1,206,991(+)	pre-mRNA-splicing factor RSE1	
CNAG_00465	CNAG_00465-t26_1	CP003820.1:1,208,203..1,209,072(-)	hypothetical protein	
CNAG_00466	CNAG_00466-t26_1	CP003820.1:1,209,163..1,210,154(+)	adaptin ear-binding coat-associated protein 2	
CNAG_00467	CNAG_00467-t26_1	CP003820.1:1,209,744..1,211,326(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00467	CNAG_00467-t26_2	CP003820.1:1,209,744..1,211,326(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00468	CNAG_00468-t26_1	CP003820.1:1,211,275..1,213,684(+)	hypothetical protein	
CNAG_00469	CNAG_00469-t26_1	CP003820.1:1,213,639..1,215,092(-)	endoplasmic reticulum protein	
CNAG_00470	CNAG_00470-t26_1	CP003820.1:1,215,151..1,216,140(+)	charged multivesicular body protein 1	
CNAG_00471	CNAG_00471-t26_1	CP003820.1:1,215,773..1,216,929(-)	mitochondrial protein	
CNAG_00472	CNAG_00472-t26_1	CP003820.1:1,217,369..1,219,050(+)	hypothetical protein	
CNAG_00473	CNAG_00473-t26_1	CP003820.1:1,218,897..1,219,620(-)	oligosaccharyltransferase complex subunit epsilon	
CNAG_00474	CNAG_00474-t26_1	CP003820.1:1,219,814..1,221,250(+)	hypothetical protein	
CNAG_00475	CNAG_00475-t26_1	CP003820.1:1,221,482..1,225,185(-)	WSC domain-containing protein	
CNAG_00476	CNAG_00476-t26_1	CP003820.1:1,226,207..1,228,112(+)	hypothetical protein	
CNAG_00480	CNAG_00480-t26_1	CP003820.1:1,235,291..1,238,816(+)	hypothetical protein	
CNAG_00481	CNAG_00481-t26_1	CP003820.1:1,239,058..1,240,418(+)	hypothetical protein	
CNAG_00482	CNAG_00482-t26_1	CP003820.1:1,238,770..1,242,333(-)	26S proteasome regulatory subunit N10	
CNAG_00483	CNAG_00483-t26_1	CP003820.1:1,242,477..1,244,675(+)	actin	
CNAG_00484	CNAG_00484-t26_1	CP003820.1:1,244,065..1,247,226(-)	2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase)	
CNAG_00485	CNAG_00485-t26_1	CP003820.1:1,247,319..1,248,954(-)	hypothetical protein	
CNAG_00486	CNAG_00486-t26_1	CP003820.1:1,249,277..1,249,959(+)	succinate dehydrogenase assembly factor 2, mitochondrial	
CNAG_00487	CNAG_00487-t26_1	CP003820.1:1,250,143..1,252,130(+)	hypothetical protein	
CNAG_00488	CNAG_00488-t26_1	CP003820.1:1,251,322..1,254,158(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00488	CNAG_00488-t26_2	CP003820.1:1,251,322..1,254,158(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00490	CNAG_00490-t26_1	CP003820.1:1,254,735..1,257,241(-)	acetyl-CoA acyltransferase	
CNAG_00491	CNAG_00491-t26_1	CP003820.1:1,256,885..1,258,345(+)	hypothetical protein	
CNAG_00492	CNAG_00492-t26_1	CP003820.1:1,257,937..1,260,670(-)	hypothetical protein	
CNAG_00493	CNAG_00493-t26_1	CP003820.1:1,261,013..1,265,893(-)	hypothetical protein	
CNAG_00495	CNAG_00495-t26_1	CP003820.1:1,268,400..1,269,173(+)	hypothetical protein	
CNAG_00496	CNAG_00496-t26_1	CP003820.1:1,269,294..1,271,380(+)	hypothetical protein	
CNAG_00497	CNAG_00497-t26_1	CP003820.1:1,270,889..1,274,210(-)	hypothetical protein	
CNAG_00498	CNAG_00498-t26_1	CP003820.1:1,274,589..1,278,195(+)	cell division cycle protein 14	
CNAG_00499	CNAG_00499-t26_1	CP003820.1:1,278,330..1,280,891(-)	solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29	
CNAG_00500	CNAG_00500-t26_1	CP003820.1:1,280,118..1,282,699(+)	protein phosphatase	
CNAG_00501	CNAG_00501-t26_1	CP003820.1:1,282,666..1,284,824(-)	hypothetical protein	
CNAG_00502	CNAG_00502-t26_1	CP003820.1:1,284,971..1,285,887(+)	large subunit ribosomal protein L35	
CNAG_00503	CNAG_00503-t26_1	CP003820.1:1,286,327..1,287,809(-)	hypothetical protein	
CNAG_00504	CNAG_00504-t26_1	CP003820.1:1,287,972..1,289,624(+)	peptidyl-prolyl cis-trans isomerase-like 4	
CNAG_00505	CNAG_00505-t26_1	CP003820.1:1,289,932..1,292,529(+)	hypothetical protein	
CNAG_00506	CNAG_00506-t26_1	CP003820.1:1,292,586..1,294,809(-)	hypothetical protein	
CNAG_00507	CNAG_00507-t26_1	CP003820.1:1,295,024..1,296,854(-)	nitrilase	
