[Gene ID]	[source_id]	[Input Ortholog(s)]	[Ortholog Group]	[Paralog count]	[Ortholog count]	[Gene Name or Symbol]
Afu1g04660	Afu1g04660-T	YLR029C,YMR121C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127033">OG5_127033</a>	0	98	N/A
Afu1g04680	Afu1g04680-T	YKL040C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127523">OG5_127523</a>	0	107	N/A
Afu1g04710	Afu1g04710-T	YGL211W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127415">OG5_127415</a>	0	61	N/A
Afu1g04720	Afu1g04720-T	YMR202W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131051">OG5_131051</a>	0	53	erg2
Afu1g04750	Afu1g04750-T	YDL179W,YNL289W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136100">OG5_136100</a>	0	86	pcl1
Afu1g04780	Afu1g04780-T	YKL188C,YPL147W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126726">OG5_126726</a>	1	156	pxa1
Afu1g04790	Afu1g04790-T	YLL010C,YLR019W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127075">OG5_127075</a>	0	120	psrA
Afu1g04800	Afu1g04800-T	YKL193C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127611">OG5_127611</a>	0	119	N/A
Afu1g04820	Afu1g04820-T	YDR368W,YHR104W,YJR096W,YOR120W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126583">OG5_126583</a>	10	551	N/A
Afu1g04840	Afu1g04840-T	YPR112C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127866">OG5_127866</a>	0	100	N/A
Afu1g04850	Afu1g04850-T	YDR424C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127498">OG5_127498</a>	0	102	N/A
Afu1g04860	Afu1g04860-T	YBL029C-A	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_141818">OG5_141818</a>	0	40	N/A
Afu1g04870	Afu1g04870-T	YHL016C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131564">OG5_131564</a>	1	57	N/A
Afu1g04890	Afu1g04890-T	YER019C-A,YER087C-B	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128659">OG5_128659</a>	0	88	N/A
Afu1g04900	Afu1g04900-T	YBR088C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127352">OG5_127352</a>	0	79	N/A
Afu1g04940	Afu1g04940-T	YPL218W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127331">OG5_127331</a>	0	88	N/A
Afu1g04950	Afu1g04950-T	YER133W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126821">OG5_126821</a>	0	122	glcA
Afu1g04970	Afu1g04970-T	YKR089C,YOR081C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129101">OG5_129101</a>	1	168	N/A
Afu1g04980	Afu1g04980-T	YGR047C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129092">OG5_129092</a>	0	89	N/A
Afu1g04990	Afu1g04990-T	YOR359W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135751">OG5_135751</a>	0	72	N/A
Afu1g05020	Afu1g05020-T	YBR294W,YLR092W,YPR003C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126650">OG5_126650</a>	1	285	N/A
Afu1g05040	Afu1g05040-T	YNL064C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126883">OG5_126883</a>	0	119	N/A
Afu1g05050	Afu1g05050-T	YJL035C,YPR062W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126941">OG5_126941</a>	0	117	N/A
Afu1g05060	Afu1g05060-T	YDR047W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127347">OG5_127347</a>	0	93	N/A
Afu1g05070	Afu1g05070-T	YDR165W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129727">OG5_129727</a>	0	86	N/A
Afu1g05080	Afu1g05080-T	YLR340W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127051">OG5_127051</a>	0	87	N/A
Afu1g05100	Afu1g05100-T	YJL029C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128060">OG5_128060</a>	0	100	N/A
Afu1g05110	Afu1g05110-T	YPL169C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129116">OG5_129116</a>	0	65	N/A
Afu1g05120	Afu1g05120-T	YAL042W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127803">OG5_127803</a>	0	147	N/A
Afu1g05130	Afu1g05130-T	YLR187W,YNL278W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135752">OG5_135752</a>	0	65	N/A
Afu1g05160	Afu1g05160-T	YPR187W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127345">OG5_127345</a>	0	84	N/A
Afu1g05180	Afu1g05180-T	YPR131C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128089">OG5_128089</a>	0	92	N/A
Afu1g05200	Afu1g05200-T	YBR079C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128741">OG5_128741</a>	0	97	tif32
Afu1g05210	Afu1g05210-T	YJR086W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137397">OG5_137397</a>	0	68	gpgA
Afu1g05240	Afu1g05240-T	YGL131C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136949">OG5_136949</a>	0	79	N/A
Afu1g05280	Afu1g05280-T	YAL002W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129612">OG5_129612</a>	0	107	N/A
Afu1g05310	Afu1g05310-T	YNL132W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127380">OG5_127380</a>	0	87	N/A
Afu1g05320	Afu1g05320-T	YOR288C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129706">OG5_129706</a>	0	83	N/A
Afu1g05340	Afu1g05340-T	YNL302C,YOL121C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127080">OG5_127080</a>	0	93	N/A
Afu1g05390	Afu1g05390-T	YBL030C,YBR085W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126841">OG5_126841</a>	0	103	N/A
Afu1g05410	Afu1g05410-T	YNL308C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128130">OG5_128130</a>	0	81	N/A
Afu1g05420	Afu1g05420-T	YHR155W,YNL257C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136511">OG5_136511</a>	0	56	N/A
Afu1g05440	Afu1g05440-T	YPL244C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127044">OG5_127044</a>	0	112	N/A
Afu1g05470	Afu1g05470-T	YIL049W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129297">OG5_129297</a>	0	60	N/A
Afu1g05490	Afu1g05490-T	YIL112W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_142640">OG5_142640</a>	0	32	N/A
Afu1g05500	Afu1g05500-T	YOR369C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127261">OG5_127261</a>	0	85	N/A
Afu1g05530	Afu1g05530-T	YDR400W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127001">OG5_127001</a>	1	127	N/A
Afu1g05560	Afu1g05560-T	YAL036C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127528">OG5_127528</a>	0	87	N/A
Afu1g05580	Afu1g05580-T	YKR058W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129465">OG5_129465</a>	0	80	N/A
Afu1g05610	Afu1g05610-T	YAL016W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127382">OG5_127382</a>	0	133	N/A
Afu1g05620	Afu1g05620-T	YLR060W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127490">OG5_127490</a>	0	86	N/A
Afu1g05630	Afu1g05630-T	YNL178W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126820">OG5_126820</a>	0	93	N/A
Afu1g05700	Afu1g05700-T	YNL138W-A	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128788">OG5_128788</a>	0	74	N/A
Afu1g05710	Afu1g05710-T	YGL243W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129231">OG5_129231</a>	0	57	N/A
Afu1g05720	Afu1g05720-T	YNL280C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128488">OG5_128488</a>	1	96	erg24B
Afu1g05730	Afu1g05730-T	YPR079W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_138580">OG5_138580</a>	0	46	N/A
Afu1g05760	Afu1g05760-T	YPR201W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131377">OG5_131377</a>	2	92	N/A
Afu1g05800	Afu1g05800-T	YOR231W,YPL140C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136512">OG5_136512</a>	0	68	mkk2
Afu1g05830	Afu1g05830-T	YPL082C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128804">OG5_128804</a>	0	102	N/A
Afu1g05930	Afu1g05930-T	YBR059C,YIL095W,YNL020C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127425">OG5_127425</a>	0	94	N/A
Afu1g05940	Afu1g05940-T	YPR168W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129972">OG5_129972</a>	0	72	N/A
Afu1g05960	Afu1g05960-T	YBR074W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136786">OG5_136786</a>	0	60	N/A
Afu1g05970	Afu1g05970-T	YJR090C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127678">OG5_127678</a>	1	361	N/A
Afu1g05990	Afu1g05990-T	YIL133C,YNL069C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126957">OG5_126957</a>	0	98	N/A
Afu1g06030	Afu1g06030-T	YPR029C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127319">OG5_127319</a>	0	101	N/A
Afu1g06040	Afu1g06040-T	YNR019W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128200">OG5_128200</a>	1	149	N/A
Afu1g06100	Afu1g06100-T	YCL035C,YDR513W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126864">OG5_126864</a>	0	169	N/A
Afu1g06110	Afu1g06110-T	YHR198C,YHR199C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135753">OG5_135753</a>	0	61	N/A
Afu1g06150	Afu1g06150-T	YCL064C,YIL167W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129794">OG5_129794</a>	1	77	N/A
Afu1g06170	Afu1g06170-T	YOR117W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127786">OG5_127786</a>	0	85	N/A
Afu1g06190	Afu1g06190-T	YBR034C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127422">OG5_127422</a>	0	89	rmtA
Afu1g06200	Afu1g06200-T	YCR044C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129324">OG5_129324</a>	0	69	N/A
Afu1g06210	Afu1g06210-T	YEL058W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128133">OG5_128133</a>	0	139	agm1
Afu1g06220	Afu1g06220-T	YHR065C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127784">OG5_127784</a>	0	80	N/A
Afu1g06230	Afu1g06230-T	YDR312W,YHR066W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127732">OG5_127732</a>	0	82	N/A
Afu1g06240	Afu1g06240-T	YBR256C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129511">OG5_129511</a>	0	83	N/A
Afu1g06280	Afu1g06280-T	YDL114W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127561">OG5_127561</a>	2	201	N/A
Afu1g06290	Afu1g06290-T	YLL011W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127890">OG5_127890</a>	0	84	N/A
Afu1g06300	Afu1g06300-T	YDL097C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127922">OG5_127922</a>	0	83	N/A
Afu1g06310	Afu1g06310-T	YCR052W,YNR023W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127069">OG5_127069</a>	0	95	N/A
Afu1g06320	Afu1g06320-T	YJR116W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129060">OG5_129060</a>	0	65	N/A
Afu1g06340	Afu1g06340-T	YDR471W,YHR010W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127262">OG5_127262</a>	0	97	N/A
Afu1g06370	Afu1g06370-T	YGL242C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133941">OG5_133941</a>	0	63	N/A
Afu1g06380	Afu1g06380-T	YDR045C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127419">OG5_127419</a>	0	80	N/A
Afu1g06390	Afu1g06390-T	YBR118W,YPR080W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126631">OG5_126631</a>	0	139	tef1
Afu1g06400	Afu1g06400-T	YHR205W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134169">OG5_134169</a>	0	78	schA
Afu1g06410	Afu1g06410-T	YMR091C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136513">OG5_136513</a>	0	62	N/A
Afu1g06420	Afu1g06420-T	YLR025W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127666">OG5_127666</a>	0	81	N/A
Afu1g06520	Afu1g06520-T	YOL023W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127126">OG5_127126</a>	0	88	N/A
Afu1g06530	Afu1g06530-T	YBR104W,YPR058W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129197">OG5_129197</a>	0	146	N/A
Afu1g06560	Afu1g06560-T	YBR229C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126880">OG5_126880</a>	3	173	N/A
Afu1g06570	Afu1g06570-T	YHL004W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128046">OG5_128046</a>	0	62	N/A
Afu1g06580	Afu1g06580-T	YNL208W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_146720">OG5_146720</a>	0	18	hel10
Afu1g06600	Afu1g06600-T	YKL082C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129803">OG5_129803</a>	0	85	N/A
Afu1g06620	Afu1g06620-T	YKL192C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127028">OG5_127028</a>	0	90	N/A
Afu1g06630	Afu1g06630-T	YDR372C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129663">OG5_129663</a>	0	65	N/A
Afu1g06660	Afu1g06660-T	YBR214W,YGL056C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136951">OG5_136951</a>	0	61	N/A
Afu1g06680	Afu1g06680-T	YDR358W,YHR108W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129012">OG5_129012</a>	0	69	N/A
Afu1g06690	Afu1g06690-T	YOR006C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127734">OG5_127734</a>	0	126	N/A
Afu1g06700	Afu1g06700-T	YOR197W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129045">OG5_129045</a>	1	146	casA
Afu1g06710	Afu1g06710-T	YJL111W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127782">OG5_127782</a>	0	84	N/A
Afu1g06720	Afu1g06720-T	YJL127C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133130">OG5_133130</a>	1	76	N/A
Afu1g06770	Afu1g06770-T	YER131W,YGL189C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127138">OG5_127138</a>	0	91	N/A
Afu1g06790	Afu1g06790-T	YMR308C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127537">OG5_127537</a>	0	124	N/A
Afu1g06810	Afu1g06810-T	YJL200C,YLR304C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126691">OG5_126691</a>	1	176	N/A
Afu1g06820	Afu1g06820-T	YPL260W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136952">OG5_136952</a>	0	66	N/A
Afu1g06830	Afu1g06830-T	YDL081C,YDL130W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126872">OG5_126872</a>	0	117	rpp1
Afu1g06840	Afu1g06840-T	YBR147W,YDR352W,YOL092W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128454">OG5_128454</a>	1	123	gprJ
Afu1g06850	Afu1g06850-T	YDR333C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128541">OG5_128541</a>	0	164	N/A
Afu1g06860	Afu1g06860-T	YOR090C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128848">OG5_128848</a>	0	135	ptcF
Afu1g06880	Afu1g06880-T	YGR062C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130689">OG5_130689</a>	0	51	N/A
Afu1g06890	Afu1g06890-T	YNL048W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128507">OG5_128507</a>	0	90	N/A
Afu1g06900	Afu1g06900-T	YNL027W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136009">OG5_136009</a>	0	86	crzA
Afu1g06940	Afu1g06940-T	YGL148W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128304">OG5_128304</a>	0	85	N/A
Afu1g06950	Afu1g06950-T	YJL046W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127533">OG5_127533</a>	0	67	N/A
Afu1g06960	Afu1g06960-T	YER178W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127216">OG5_127216</a>	0	95	N/A
Afu1g06980	Afu1g06980-T	YNL137C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136472">OG5_136472</a>	0	65	N/A
Afu1g07010	Afu1g07010-T	YBR029C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127441">OG5_127441</a>	0	110	cds1
Afu1g07020	Afu1g07020-T	YJL006C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136514">OG5_136514</a>	0	59	N/A
Afu1g07070	Afu1g07070-T	YIL050W,YOL001W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128496">OG5_128496</a>	0	118	phoB
Afu1g07130	Afu1g07130-T	YDL086W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134501">OG5_134501</a>	0	42	N/A
Afu1g07140	Afu1g07140-T	YGL012W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132400">OG5_132400</a>	1	85	erg4
Afu1g07150	Afu1g07150-T	YLR427W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127918">OG5_127918</a>	0	90	N/A
Afu1g07160	Afu1g07160-T	YER151C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129274">OG5_129274</a>	0	94	N/A
Afu1g07180	Afu1g07180-T	YMR234W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127436">OG5_127436</a>	0	129	N/A
Afu1g07220	Afu1g07220-T	YIL107C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136886">OG5_136886</a>	0	74	N/A
Afu1g07250	Afu1g07250-T	YFL004W,YPL019C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137400">OG5_137400</a>	0	43	N/A
Afu1g07310	Afu1g07310-T	YGR053C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_139316">OG5_139316</a>	0	36	N/A
Afu1g07320	Afu1g07320-T	YPR135W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129582">OG5_129582</a>	0	86	N/A
Afu1g07350	Afu1g07350-T	YMR302C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135111">OG5_135111</a>	0	64	N/A
Afu1g07360	Afu1g07360-T	YDR512C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134000">OG5_134000</a>	0	89	N/A
Afu1g07380	Afu1g07380-T	YDL171C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126892">OG5_126892</a>	0	128	N/A
Afu1g07420	Afu1g07420-T	YIL004C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128879">OG5_128879</a>	0	79	N/A
Afu1g07430	Afu1g07430-T	YER030W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137924">OG5_137924</a>	0	44	N/A
Afu1g07440	Afu1g07440-T	YAL005C,YBL075C,YDL229W,YER103W,YJL034W,YLL024C,YNL209W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126588">OG5_126588</a>	2	410	hsp70
Afu1g07450	Afu1g07450-T	YDL198C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132495">OG5_132495</a>	0	87	N/A
Afu1g07470	Afu1g07470-T	YBL078C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126969">OG5_126969</a>	0	84	atg8
Afu1g07480	Afu1g07480-T	YDR044W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128228">OG5_128228</a>	0	92	hem13
Afu1g07500	Afu1g07500-T	YHR138C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_149749">OG5_149749</a>	0	33	N/A
Afu1g07510	Afu1g07510-T	YDR228C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129507">OG5_129507</a>	0	87	N/A
