[Gene ID]	[source_id]	[Input Ortholog(s)]	[Ortholog Group]	[Paralog count]	[Ortholog count]	[Gene Name or Symbol]
YBR014C	YBR014C-t26_1	CNAG_07491	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134225">OG5_134225</a>	1	54	GRX7
YBR017C	YBR017C-t26_1	CNAG_02457	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127643">OG5_127643</a>	0	96	KAP104
YBR018C	YBR018C-t26_1	CNAG_03875,CNAG_06052	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129227">OG5_129227</a>	0	63	GAL7
YBR019C	YBR019C-t26_1	CNAG_00697,CNAG_06050	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126853">OG5_126853</a>	0	128	GAL10
YBR020W	YBR020W-t26_1	CNAG_03946,CNAG_06051	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129233">OG5_129233</a>	1	80	GAL1
YBR021W	YBR021W-t26_1	CNAG_04632,CNAG_06034	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130282">OG5_130282</a>	2	122	FUR4
YBR023C	YBR023C-t26_1	CNAG_03099,CNAG_05581	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132515">OG5_132515</a>	0	127	CHS3
YBR024W	YBR024W-t26_1	CNAG_05626	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127363">OG5_127363</a>	1	91	SCO2
YBR025C	YBR025C-t26_1	CNAG_02880	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126949">OG5_126949</a>	0	138	OLA1
YBR029C	YBR029C-t26_1	CNAG_00970	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127441">OG5_127441</a>	0	110	CDS1
YBR030W	YBR030W-t26_1	CNAG_03776	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134278">OG5_134278</a>	0	25	RKM3
YBR031W	YBR031W-t26_1	CNAG_04762	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127050">OG5_127050</a>	1	92	RPL4A
YBR034C	YBR034C-t26_1	CNAG_03863	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127422">OG5_127422</a>	0	89	HMT1
YBR035C	YBR035C-t26_1	CNAG_05440	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129127">OG5_129127</a>	0	63	PDX3
YBR037C	YBR037C-t26_1	CNAG_05626	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127363">OG5_127363</a>	1	91	SCO1
YBR038W	YBR038W-t26_1	CNAG_02217,CNAG_03326,CNAG_06487,CNAG_07499	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129261">OG5_129261</a>	1	319	CHS2
YBR039W	YBR039W-t26_1	CNAG_02485	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127077">OG5_127077</a>	0	89	ATP3
YBR042C	YBR042C-t26_1	CNAG_03806	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128431">OG5_128431</a>	1	146	CST26
YBR043C	YBR043C-t26_1	CNAG_05130	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137441">OG5_137441</a>	0	85	QDR3
YBR046C	YBR046C-t26_1	CNAG_03618	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128594">OG5_128594</a>	0	82	ZTA1
YBR048W	YBR048W-t26_1	CNAG_00672	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126986">OG5_126986</a>	1	91	RPS11B
YBR049C	YBR049C-t26_1	CNAG_06283	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131259">OG5_131259</a>	1	35	REB1
YBR053C	YBR053C-t26_1	CNAG_05379	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128199">OG5_128199</a>	0	52	N/A
YBR054W	YBR054W-t26_1	CNAG_03572	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133549">OG5_133549</a>	2	89	YRO2
YBR055C	YBR055C-t26_1	CNAG_00081	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128613">OG5_128613</a>	0	89	PRP6
YBR056W	YBR056W-t26_1	CNAG_05652	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_139308">OG5_139308</a>	0	30	N/A
YBR058C	YBR058C-t26_1	CNAG_05708	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127550">OG5_127550</a>	0	84	UBP14
YBR059C	YBR059C-t26_1	CNAG_03843	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127425">OG5_127425</a>	2	92	AKL1
YBR060C	YBR060C-t26_1	CNAG_07162	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129027">OG5_129027</a>	0	86	ORC2
YBR065C	YBR065C-t26_1	CNAG_00708	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128702">OG5_128702</a>	0	82	ECM2
YBR070C	YBR070C-t26_1	CNAG_03686	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128444">OG5_128444</a>	0	81	ALG14
YBR073W	YBR073W-t26_1	CNAG_01163,CNAG_02771	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127098">OG5_127098</a>	1	142	RDH54
YBR079C	YBR079C-t26_1	CNAG_02212	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128741">OG5_128741</a>	0	97	RPG1
YBR080C	YBR080C-t26_1	CNAG_06600	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127665">OG5_127665</a>	0	103	SEC18
YBR081C	YBR081C-t26_1	CNAG_03850	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135404">OG5_135404</a>	0	66	SPT7
YBR082C	YBR082C-t26_1	CNAG_05696	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126877">OG5_126877</a>	1	111	UBC4
YBR084C-A	YBR084C-A-t26_1	CNAG_04448	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126940">OG5_126940</a>	1	82	RPL19A
YBR084W	YBR084W-t26_1	CNAG_07746	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126671">OG5_126671</a>	1	160	MIS1
YBR085W	YBR085W-t26_1	CNAG_06101,CNAG_06102	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126841">OG5_126841</a>	1	102	AAC3
YBR086C	YBR086C-t26_1	CNAG_00497	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128478">OG5_128478</a>	0	293	IST2
YBR087W	YBR087W-t26_1	CNAG_03956	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127765">OG5_127765</a>	0	86	RFC5
YBR088C	YBR088C-t26_1	CNAG_06079	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127352">OG5_127352</a>	0	79	POL30
YBR089C-A	YBR089C-A-t26_1	CNAG_06544	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126740">OG5_126740</a>	1	171	NHP6B
YBR091C	YBR091C-t26_1	CNAG_01253	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128839">OG5_128839</a>	1	92	TIM12
YBR092C	YBR092C-t26_1	CNAG_02944,CNAG_06967	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127769">OG5_127769</a>	4	239	PHO3
YBR093C	YBR093C-t26_1	CNAG_02944,CNAG_06967	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127769">OG5_127769</a>	4	239	PHO5
YBR094W	YBR094W-t26_1	CNAG_04997	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135234">OG5_135234</a>	0	82	PBY1
YBR097W	YBR097W-t26_1	CNAG_02680	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129368">OG5_129368</a>	0	93	VPS15
YBR098W	YBR098W-t26_1	CNAG_07970	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136870">OG5_136870</a>	0	58	MMS4
YBR101C	YBR101C-t26_1	CNAG_01185	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129364">OG5_129364</a>	1	106	FES1
YBR102C	YBR102C-t26_1	CNAG_04339	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131035">OG5_131035</a>	0	75	EXO84
YBR103W	YBR103W-t26_1	CNAG_06824	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128821">OG5_128821</a>	0	63	SIF2
YBR104W	YBR104W-t26_1	CNAG_03386	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129197">OG5_129197</a>	1	145	YMC2
YBR105C	YBR105C-t26_1	CNAG_05410	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129941">OG5_129941</a>	1	69	VID24
YBR106W	YBR106W-t26_1	CNAG_02761	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131935">OG5_131935</a>	0	96	PHO88
YBR109C	YBR109C-t26_1	CNAG_01557	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126800">OG5_126800</a>	0	135	CMD1
YBR110W	YBR110W-t26_1	CNAG_00689	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128548">OG5_128548</a>	0	91	ALG1
YBR111C	YBR111C-t26_1	CNAG_02986	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127505">OG5_127505</a>	0	86	YSA1
YBR111W-A	YBR111W-A-t26_1	CNAG_01396	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130307">OG5_130307</a>	0	44	SUS1
YBR112C	YBR112C-t26_1	CNAG_01902	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128428">OG5_128428</a>	0	103	CYC8
YBR114W	YBR114W-t26_1	CNAG_02512	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130425">OG5_130425</a>	0	109	RAD16
YBR115C	YBR115C-t26_1	CNAG_03588	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126718">OG5_126718</a>	0	573	LYS2
YBR117C	YBR117C-t26_1	CNAG_07445	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126720">OG5_126720</a>	1	94	TKL2
YBR118W	YBR118W-t26_1	CNAG_06125	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126631">OG5_126631</a>	1	138	TEF2
YBR121C	YBR121C-t26_1	CNAG_05900	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127272">OG5_127272</a>	1	123	GRS1
YBR122C	YBR122C-t26_1	CNAG_01789	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136995">OG5_136995</a>	0	58	MRPL36
YBR123C	YBR123C-t26_1	CNAG_03851	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128942">OG5_128942</a>	0	87	TFC1
YBR126C	YBR126C-t26_1	CNAG_05292	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129327">OG5_129327</a>	0	108	TPS1
YBR127C	YBR127C-t26_1	CNAG_04439	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127061">OG5_127061</a>	0	88	VMA2
YBR132C	YBR132C-t26_1	CNAG_07449,CNAG_07844	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136557">OG5_136557</a>	0	50	AGP2
YBR133C	YBR133C-t26_1	CNAG_02829	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128174">OG5_128174</a>	0	86	HSL7
YBR135W	YBR135W-t26_1	CNAG_05761,CNAG_05853	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127469">OG5_127469</a>	0	83	CKS1
YBR136W	YBR136W-t26_1	CNAG_02233	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128386">OG5_128386</a>	0	123	MEC1
YBR139W	YBR139W-t26_1	CNAG_01879,CNAG_06640	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126663">OG5_126663</a>	1	372	N/A
YBR140C	YBR140C-t26_1	CNAG_07675	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131122">OG5_131122</a>	1	71	IRA1
YBR141C	YBR141C-t26_1	CNAG_05672	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134527">OG5_134527</a>	0	80	BMT2
YBR142W	YBR142W-t26_1	CNAG_05360	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128047">OG5_128047</a>	0	86	MAK5
YBR143C	YBR143C-t26_1	CNAG_02948	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127250">OG5_127250</a>	0	100	SUP45
YBR145W	YBR145W-t26_1	CNAG_00515,CNAG_01955,CNAG_02489,CNAG_02903,CNAG_07745	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126661">OG5_126661</a>	5	635	ADH5
YBR146W	YBR146W-t26_1	CNAG_03353	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127478">OG5_127478</a>	0	83	MRPS9
YBR147W	YBR147W-t26_1	CNAG_01855	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128454">OG5_128454</a>	2	122	RTC2
YBR153W	YBR153W-t26_1	CNAG_00645	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127122">OG5_127122</a>	0	175	RIB7
YBR154C	YBR154C-t26_1	CNAG_00793	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127455">OG5_127455</a>	0	85	RPB5
YBR155W	YBR155W-t26_1	CNAG_05619	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128797">OG5_128797</a>	0	76	CNS1
YBR159W	YBR159W-t26_1	CNAG_04488	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126812">OG5_126812</a>	0	85	IFA38
YBR160W	YBR160W-t26_1	CNAG_01664	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126712">OG5_126712</a>	1	236	CDC28
YBR161W	YBR161W-t26_1	CNAG_07873	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132752">OG5_132752</a>	1	99	CSH1
YBR162W-A	YBR162W-A-t26_1	CNAG_01643	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_144814">OG5_144814</a>	0	26	YSY6
YBR164C	YBR164C-t26_1	CNAG_01309	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128805">OG5_128805</a>	0	89	ARL1
YBR166C	YBR166C-t26_1	CNAG_01997	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135766">OG5_135766</a>	0	65	TYR1
YBR169C	YBR169C-t26_1	CNAG_06208	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127167">OG5_127167</a>	1	89	SSE2
YBR170C	YBR170C-t26_1	CNAG_01732	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128565">OG5_128565</a>	0	70	NPL4
YBR171W	YBR171W-t26_1	CNAG_01647	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135424">OG5_135424</a>	0	64	SEC66
YBR172C	YBR172C-t26_1	CNAG_05745	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134517">OG5_134517</a>	1	63	SMY2
YBR173C	YBR173C-t26_1	CNAG_07426	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136902">OG5_136902</a>	0	58	UMP1
YBR175W	YBR175W-t26_1	CNAG_01013	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128632">OG5_128632</a>	0	91	SWD3
YBR176W	YBR176W-t26_1	CNAG_04599	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129046">OG5_129046</a>	0	94	ECM31
YBR177C	YBR177C-t26_1	CNAG_00331,CNAG_06922	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127073">OG5_127073</a>	2	134	EHT1
YBR179C	YBR179C-t26_1	CNAG_06688	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135966">OG5_135966</a>	0	70	FZO1
YBR181C	YBR181C-t26_1	CNAG_01152	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126964">OG5_126964</a>	1	102	RPS6B
YBR183W	YBR183W-t26_1	CNAG_01044	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130497">OG5_130497</a>	1	134	YPC1
YBR186W	YBR186W-t26_1	CNAG_02578	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128995">OG5_128995</a>	0	53	PCH2
YBR187W	YBR187W-t26_1	CNAG_02067	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128045">OG5_128045</a>	0	89	GDT1
YBR189W	YBR189W-t26_1	CNAG_02331	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126983">OG5_126983</a>	1	92	RPS9B
YBR191W	YBR191W-t26_1	CNAG_02330	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126766">OG5_126766</a>	1	98	RPL21A
YBR192W	YBR192W-t26_1	CNAG_01288	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128577">OG5_128577</a>	0	90	RIM2
YBR196C	YBR196C-t26_1	CNAG_03916	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126980">OG5_126980</a>	0	85	PGI1
YBR198C	YBR198C-t26_1	CNAG_05428	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128980">OG5_128980</a>	0	95	TAF5
YBR200W	YBR200W-t26_1	CNAG_02670	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136041">OG5_136041</a>	0	80	BEM1
YBR201W	YBR201W-t26_1	CNAG_06365	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127013">OG5_127013</a>	1	103	DER1
YBR202W	YBR202W-t26_1	CNAG_05825	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128241">OG5_128241</a>	0	100	MCM7
YBR205W	YBR205W-t26_1	CNAG_03832	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132166">OG5_132166</a>	2	118	KTR3
YBR208C	YBR208C-t26_1	CNAG_01680,CNAG_05907,CNAG_07944	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126626">OG5_126626</a>	2	243	DUR1
YBR213W	YBR213W-t26_1	CNAG_05898	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131637">OG5_131637</a>	0	58	MET8
YBR217W	YBR217W-t26_1	CNAG_07645	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130185">OG5_130185</a>	0	74	ATG12
YBR218C	YBR218C-t26_1	CNAG_01680,CNAG_05907,CNAG_07944	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126626">OG5_126626</a>	2	243	PYC2
YBR220C	YBR220C-t26_1	CNAG_05352	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128203">OG5_128203</a>	0	84	N/A
YBR221C	YBR221C-t26_1	CNAG_05059	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127524">OG5_127524</a>	0	82	PDB1
YBR222C	YBR222C-t26_1	CNAG_02449,CNAG_06433	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126609">OG5_126609</a>	0	564	PCS60
YBR227C	YBR227C-t26_1	CNAG_01343	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128011">OG5_128011</a>	0	84	MCX1
YBR228W	YBR228W-t26_1	CNAG_00395	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128732">OG5_128732</a>	0	80	SLX1
YBR229C	YBR229C-t26_1	CNAG_01651,CNAG_04033	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126880">OG5_126880</a>	0	176	ROT2
YBR231C	YBR231C-t26_1	CNAG_05566	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129804">OG5_129804</a>	0	68	SWC5
YBR233W	YBR233W-t26_1	CNAG_01182,CNAG_04584	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127937">OG5_127937</a>	1	134	PBP2
YBR234C	YBR234C-t26_1	CNAG_05878	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127992">OG5_127992</a>	0	89	ARC40
YBR236C	YBR236C-t26_1	CNAG_01631	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127958">OG5_127958</a>	0	113	ABD1
YBR237W	YBR237W-t26_1	CNAG_03699	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127962">OG5_127962</a>	0	90	PRP5
YBR239C	YBR239C-t26_1	CNAG_04588	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136969">OG5_136969</a>	0	78	ERT1
YBR241C	YBR241C-t26_1	CNAG_01059,CNAG_02479,CNAG_02733,CNAG_05340,CNAG_07641	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127135">OG5_127135</a>	0	164	N/A
YBR242W	YBR242W-t26_1	CNAG_01351	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127807">OG5_127807</a>	1	92	N/A
YBR243C	YBR243C-t26_1	CNAG_06901	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127672">OG5_127672</a>	0	84	ALG7
YBR244W	YBR244W-t26_1	CNAG_02503	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126711">OG5_126711</a>	2	172	GPX2
YBR245C	YBR245C-t26_1	CNAG_05552	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127117">OG5_127117</a>	1	115	ISW1
YBR246W	YBR246W-t26_1	CNAG_00567	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129020">OG5_129020</a>	0	83	RRT2
YBR247C	YBR247C-t26_1	CNAG_06948	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128236">OG5_128236</a>	0	91	ENP1
YBR248C	YBR248C-t26_1	CNAG_00743	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129302">OG5_129302</a>	0	82	HIS7
YBR249C	YBR249C-t26_1	CNAG_01400,CNAG_04951	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129003">OG5_129003</a>	1	206	ARO4
YBR251W	YBR251W-t26_1	CNAG_05764	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129796">OG5_129796</a>	0	62	MRPS5
